idx,dataset,measure,result,duration
0,polblogs_cc,BCC,0.6329198818767063,1
1,polblogs_cc,BoundaryConnectivity,0.17016949158578218,0
2,polblogs_cc,ClusteringCoefficient,0.33958178858045723,0
3,polblogs_cc,EmbeddingControversy,0.6351013214930207,6
4,polblogs_cc,PolarizationIndex,0.13632979505268952,70
5,polblogs_cc,MBLB,0.4551220865511118,10
6,polblogs_cc,Modularity,0.4223763442395829,0
7,polblogs_cc,RWC,0.3094386755485893,7
8,polblogs,BCC,0.6492171727315741,1
9,polblogs,BoundaryConnectivity,0.17940389178883276,0
10,polblogs,ClusteringCoefficient,0.2615304019657885,0
11,polblogs,EmbeddingControversy,0.015316102169737444,9
12,polblogs,PolarizationIndex,0.29873502650695444,71
13,polblogs,MBLB,0.33282216862735864,12
14,polblogs,Modularity,0.4256232042299787,0
15,polblogs,RWC,0.34625034625034634,7
16,karate_easley_groundtruth,BCC,0.3650270617002093,0
17,karate_easley_groundtruth,BoundaryConnectivity,0.18828914141414135,0
18,karate_easley_groundtruth,ClusteringCoefficient,0.5977124183006536,0
19,karate_easley_groundtruth,EmbeddingControversy,0.4743217529852501,0
20,karate_easley_groundtruth,PolarizationIndex,0.3269294388998444,0
21,karate_easley_groundtruth,MBLB,0.7770308123249301,0
22,karate_easley_groundtruth,Modularity,0.3582347140039447,0
23,karate_easley_groundtruth,RWC,0.1674396116826027,0
24,karate,BCC,0.3701460753091145,0
25,karate,BoundaryConnectivity,0.18828914141414135,0
26,karate,ClusteringCoefficient,0.5683006535947712,0
27,karate,EmbeddingControversy,0.4352202048518561,0
28,karate,PolarizationIndex,0.3894730374610244,0
29,karate,MBLB,0.7770308123249301,0
30,karate,Modularity,0.3717948717948718,0
31,karate,RWC,0.16044804359343068,0
32,gun_control_Twitter_cc,BCC,0.8617673721093302,2409
33,gun_control_Twitter_cc,BoundaryConnectivity,0.2469101198175389,0
34,gun_control_Twitter_cc,ClusteringCoefficient,0.06725174265277624,24
35,gun_control_Twitter_cc,EmbeddingControversy,0.6653299741083816,1152
36,gun_control_Twitter_cc,MBLB,0.5844167273722439,1315
37,gun_control_Twitter_cc,Modularity,0.4774197673395837,1
38,gun_control_Twitter_cc,RWC,0.6574267576573197,166
39,gun_control_Twitter,BCC,0.8450446764694938,2329
40,gun_control_Twitter,BoundaryConnectivity,0.2492635363242629,1
41,gun_control_Twitter,ClusteringCoefficient,0.06658574142925047,25
42,gun_control_Twitter,EmbeddingControversy,0.6509651883060357,1259
43,gun_control_Twitter,MBLB,0.5730405989958149,1369
44,gun_control_Twitter,Modularity,0.4776669328116221,2
45,gun_control_Twitter,RWC,0.6691660044653663,210
46,Facebook_Friends_cc,BCC,0.7741727308163082,0
47,Facebook_Friends_cc,BoundaryConnectivity,0.14647118263453054,0
48,Facebook_Friends_cc,ClusteringCoefficient,0.5400625941056085,0
49,Facebook_Friends_cc,EmbeddingControversy,0.3377454704095595,0
50,Facebook_Friends_cc,PolarizationIndex,0.1491672459457754,16
51,Facebook_Friends_cc,MBLB,0.19830141255956932,5
52,Facebook_Friends_cc,Modularity,0.3436300130848828,0
53,Facebook_Friends_cc,RWC,0.1730501775315241,2
54,Facebook_Friends,BCC,0.7695393019483449,0
55,Facebook_Friends,BoundaryConnectivity,0.10685660114030922,0
56,Facebook_Friends,ClusteringCoefficient,0.5510357852149431,0
57,Facebook_Friends,EmbeddingControversy,0.36761216146052456,0
58,Facebook_Friends,PolarizationIndex,0.2238885305621193,16
59,Facebook_Friends,MBLB,0.20798701298701303,6
60,Facebook_Friends,Modularity,0.3327028770560748,0
61,Facebook_Friends,RWC,0.20601628442019607,2
62,Cruzeiro_Atletico_Twitter_cc,BCC,0.8418908361601025,232
63,Cruzeiro_Atletico_Twitter_cc,BoundaryConnectivity,0.10680046878029974,0
64,Cruzeiro_Atletico_Twitter_cc,ClusteringCoefficient,0.10854715760042166,2
65,Cruzeiro_Atletico_Twitter_cc,EmbeddingControversy,0.31763866591670176,371
66,Cruzeiro_Atletico_Twitter_cc,MBLB,0.4046738826872315,864
67,Cruzeiro_Atletico_Twitter_cc,Modularity,0.4104682362391443,1
68,Cruzeiro_Atletico_Twitter_cc,RWC,0.3269803884116893,220
69,Cruzeiro_Atletico_Twitter,BCC,0.7881923675661636,254
70,Cruzeiro_Atletico_Twitter,BoundaryConnectivity,0.11049701824737004,0
71,Cruzeiro_Atletico_Twitter,ClusteringCoefficient,0.12588763594809085,4
72,Cruzeiro_Atletico_Twitter,EmbeddingControversy,0.138978130288682,579
73,Cruzeiro_Atletico_Twitter,MBLB,0.3751677028705645,1404
74,Cruzeiro_Atletico_Twitter,Modularity,0.4185099039849901,0
75,Cruzeiro_Atletico_Twitter,RWC,0.3699098397039723,169
76,connected_complete_graphs,BCC,0.6181371838998939,13
77,connected_complete_graphs,BoundaryConnectivity,0.4965034965034966,0
78,connected_complete_graphs,ClusteringCoefficient,0.9996666666666668,6
79,connected_complete_graphs,EmbeddingControversy,0.9408454279937332,2
80,connected_complete_graphs,PolarizationIndex,0.8280536816942452,4441
81,connected_complete_graphs,MBLB,0.6542857142857144,6
82,connected_complete_graphs,Modularity,0.49983280387895,0
83,connected_complete_graphs,RWC,0.9904025354304908,8
84,complete_graph_600,BCC,0.00031977931896209904,62
85,complete_graph_600,BoundaryConnectivity,0.0,0
86,complete_graph_600,ClusteringCoefficient,1.0,19
87,complete_graph_600,EmbeddingControversy,-0.004553491595479908,4
88,complete_graph_600,PolarizationIndex,0.00018964999999999976,19541
89,complete_graph_600,MBLB,0.018378243997089483,4
90,complete_graph_600,Modularity,-0.0008347152661844492,0
91,complete_graph_600,RWC,-0.057009801549403376,7
0,complete_graph_600,BCC,0.0003262334004088263,101
1,complete_graph_600,BoundaryConnectivity,0.0,0
2,complete_graph_600,ClusteringCoefficient,1.0,28
